Date,Open,High,Low,Close,Volume,50MA,200MA,52WH,52WL,%ofL,%ofH,30MAM,30MASD,50MAH,50MAL,Bub,Blb,BBlwratio,BBPrratio,BBratio,Volumem,Volumesd,Volumesdm,1D,VD,v1d,Doji,ShortEMA,LongEMA,MACD,signal,Nan,Calling,EMA50,Callm,Calld,Calld2
2021-02-23,35540.13963082047,35680.43878900259,34975.59538056932,35116.54296875,0,32766.6343359375,25495.167216796875,,,,,34905.87724609375,2167.147099863533,37305.81640625,29456.107421875,39240.171445820815,30571.58304636668,4334.294199727068,4544.959922383321,1.04860438930738,0.0,0.0,0.0,-140.24609375,-140.24609375,-0.0,-423.5966620704712,35646.15116647956,34599.93594553306,1046.2152209464984,1223.5386950037964,,-177.32347405729797,32974.069608450496,-74.0810761523116,-93.29009293023,-93.29009293023
2021-02-24,35204.99099332919,36567.225227541945,35060.24266857067,36451.87890625,272900,32883.58203125,25582.67521484375,,,,,35214.26123046875,1896.8423096360782,37305.81640625,29456.107421875,39007.94584974091,31420.576611196593,3793.684619272157,5031.302295053407,1.3262310392102903,90966.66666666667,192969.44058580883,64323.14686193626,1335.3359375,1335.3359375,364413177.34375,1246.8879129208071,35770.109280290395,34737.11690558617,1032.9923747042267,1185.4294309438824,,-152.4370562396557,33110.454286795575,-137.93130380800724,24.88641781764227,24.88641781764227
2021-02-25,36762.72016150625,37231.76547850201,36493.57485947803,36548.57421875,455900,32999.64265625,25671.104931640624,,,,,35523.792578125,1532.8442247013702,37305.81640625,29456.107421875,38589.48102752774,32458.10412872226,3065.68844940274,4090.4700900277385,1.3342745544886165,242933.33333333334,129400.54095713819,107456.66051431565,96.6953125,96.6953125,44083392.96875,-214.14594275625132,35889.87311697649,34871.298928783486,1018.5741881930007,1152.058382393706,,-133.48419420070536,33245.28251942124,-154.41490816588637,18.952862038950343,18.952862038950343
2021-02-26,35806.23047929238,35902.47935580054,34658.29466014326,34803.1953125,0,33081.8926953125,25746.9473046875,,,,,35735.6951171875,1017.6245086638276,37305.81640625,29456.107421875,37770.94413451515,33700.446099859844,2035.2490173276528,1102.7492126401557,0.5418252033297138,242933.33333333334,322369.981542947,214913.32102863133,-1745.37890625,-1745.37890625,-0.0,-1003.0351667923824,35722.6919162878,34866.25421646619,856.437699821603,1092.9342458792855,,-236.4965460576825,33306.37713875766,-174.13926549934786,-103.01235185697715,-103.01235185697715
2021-03-01,35373.83893444791,35580.688093234705,34983.343472243,35295.58984375,0,33173.8436328125,25828.083857421876,,,,,35846.0412109375,814.9603765329936,37305.81640625,29456.107421875,37475.96196400349,34216.12045787152,1629.9207530659842,1079.4693858784813,0.6622833557078962,151966.66666666666,0.0,150590.17416669504,492.39453125,492.39453125,0.0,-78.24909069790738,35656.98390512814,34898.05685552426,758.9270496038807,1026.1328066242045,,-267.20575702032374,33384.38548012991,-212.39549909290386,-30.709210962641237,-30.709210962641237
2021-03-02,35457.73783601224,35746.63683430464,35002.04389420944,35419.2890625,0,33265.2955859375,25911.011650390625,,,,,35903.6306640625,734.2393855441362,37305.81640625,29456.107421875,37372.10943515077,34435.15189297422,1468.4787710882738,984.1371695257767,0.6701745976187611,0.0,0.0,107456.66051431565,123.69921875,123.69921875,0.0,-38.448773512238404,35620.41546780073,34936.666648633574,683.7488191671582,957.6560091327952,,-273.90718996563703,33464.18562061501,-259.2031643478811,-6.701432945313286,-6.701432945313286
2021-03-03,35754.03446162279,36454.725552153745,35570.13815737304,36367.62890625,0,33378.3623046875,26004.98482421875,,,,,35984.109765625,688.875378907132,37305.81640625,29456.107421875,37361.86052343926,34606.35900781074,1377.7507578142613,1761.2698984392628,1.2783661256941983,0.0,0.0,0.0,948.33984375,948.33984375,0.0,613.5944446272115,35735.37138140832,35042.66385290146,692.7075285068568,904.6663130076076,,-211.95878450075088,33578.04614162031,-251.0239104955706,61.94840546488615,61.94840546488615
2021-03-04,35575.23311708081,36315.97446935086,35518.835337992496,35802.08203125,0,33505.281796875,26096.565,,,,,36006.9943359375,673.9458010246497,37305.81640625,29625.60546875,37354.8859379868,34659.102733888205,1347.891602049298,1142.979297361795,0.8479756796644776,0.0,0.0,0.0,-565.546875,-565.546875,-0.0,226.8489141691898,35745.634558307036,35098.91705129765,646.7175070093872,853.0765518079636,,-206.3590447985764,33665.26323533128,-230.74167308832148,5.599739702174475,5.599739702174475
2021-03-05,35458.087161799995,35615.636108708975,34892.8437429242,35227.73828125,0,33617.324453125,26183.50373046875,,,,,35985.676953125,692.1919020700724,37305.81640625,29882.953125,37370.06075726515,34601.293148984856,1384.3838041401468,626.4451322651439,0.4525082786953251,0.0,0.0,0.0,-574.34375,-574.34375,-0.0,-230.34888054999465,35665.95820799057,35108.45936462745,557.4988433631152,793.961010118994,,-236.4621667558788,33726.53676654378,-218.2599986850687,-30.103121957302392,-30.103121957302392
2021-03-08,35462.03689172117,35826.88421203925,35090.34199477177,35275.33984375,0,33725.1721875,26271.205966796875,,,,,35950.282421875,710.18827464263,37305.81640625,30284.19921875,37370.658971160265,34529.90587258974,1420.3765492852617,745.4339711602588,0.5248143328861377,0.0,0.0,0.0,47.6015625,47.6015625,0.0,-186.6970479711672,35605.86307503048,35120.820881599495,485.0421934309852,732.1772467813923,,-247.13505335040713,33787.27414212049,-229.98542163495412,-10.672886594528336,-10.672886594528336
2021-03-09,35705.482330434104,36077.38034013288,35544.53498734359,35865.23046875,0,33834.4398828125,26364.138623046874,,,,,35940.73984375,709.9740315784235,37305.81640625,30284.19921875,37360.687906906845,34520.79178059316,1419.948063156844,1344.4386881568425,0.9468224388206649,0.0,0.0,0.0,589.890625,589.890625,0.0,159.74813831589563,35645.76575098733,35175.962332499534,469.8034184877979,679.7024811226735,,-209.89906263487558,33868.76262551773,-231.16542758038722,37.23599071553156,37.23599071553156
2021-03-10,36111.83000819003,36176.47769381735,35763.93561680996,35937.8828125,0,33935.5857421875,26456.6273046875,,,,,35948.499609375,709.003107587662,37305.81640625,30284.19921875,37366.505824550324,34530.49339419968,1418.0062151753227,1407.3894183003213,0.9925128699991708,0.0,0.0,0.0,72.65234375,72.65234375,0.0,-173.94719569003064,35690.706837373895,35232.40088657364,458.30595080025523,635.4231750581899,,-177.1172242579347,33949.90459363469,-211.38378008107247,32.78183837694087,32.78183837694087
2021-03-12,36496.92582696449,36496.92582696449,35187.64031849033,35496.234375,0,34019.0676953125,26540.556806640627,,,,,35935.726953125,715.0108113162865,37305.81640625,30284.19921875,37365.74857575757,34505.70533049243,1430.021622632572,990.5290445075734,0.6926671798738799,0.0,0.0,0.0,-441.6484375,-441.6484375,-0.0,-1000.6914519644924,35660.78799700868,35251.94410793856,408.8438890701218,590.1073178605764,,-181.26342879045455,34010.54497721764,-189.4265718944216,-4.146204532519846,-4.146204532519846
2021-03-15,35543.83562708032,35543.83562708032,34430.24704688634,35182.140625,0,34096.6567578125,26620.619619140623,,,,,35889.4099609375,733.0079358784362,37305.81640625,30284.19921875,37355.42583269437,34423.39408918063,1466.0158717568702,758.7465358193731,0.5175568358002106,0.0,0.0,0.0,-314.09375,-314.09375,-0.0,-361.6950020803197,35587.14993977657,35246.77347957274,340.37646020383545,540.1611463292282,,-199.7846861253928,34056.48990458166,-186.05511305792734,-18.52125733493824,-18.52125733493824
2021-03-16,35351.587360597296,35404.63752262228,34744.19601283843,34804.1953125,0,34167.4669140625,26698.15546875,,,,,35764.32890625,690.8153175845903,37305.81640625,30284.19921875,37145.95954141918,34382.698271080815,1381.630635169182,421.4970414191848,0.3050721594397566,0.0,0.0,0.0,-377.9453125,-377.9453125,-0.0,-547.3920480972956,35466.695381734025,35213.98991164142,252.7054700926019,482.670011081903,,-229.9645409893011,34085.81168528434,-203.67088530171614,-30.179854863908304,-30.179854863908304
2021-03-17,34904.64447725063,35100.09142092016,34126.45431694483,34228.8515625,0,34227.8022265625,26769.50138671875,,,,,35620.873046875,697.1669748546706,37305.81640625,30284.19921875,37015.20699658434,34226.53909716566,1394.3339497093402,2.3124653343402315,0.0016584730901964217,0.0,0.0,0.0,-575.34375,-575.34375,-0.0,-675.7929147506293,35276.257871082635,35141.01670059391,135.24117048872722,413.1842429632678,,-277.9430724745406,34091.42109223397,-235.89743319641153,-47.9785314852395,-47.9785314852395
2021-03-18,34577.09707048563,34759.446508053916,33597.15927102456,33856.40625,0,34270.492734375,26836.13361328125,,,,,35468.1673828125,733.3617134241075,37305.81640625,30284.19921875,36934.89080966071,34001.443955964285,1466.7234268482134,-145.03770596428512,-0.09888551809385848,0.0,0.0,0.0,-372.4453125,-372.4453125,-0.0,-720.69082048563,35057.81916014684,35045.86037092029,11.958789226555382,332.93915221592533,,-320.98036298936995,34082.204823911066,-276.29599215107055,-43.03729051482935,-43.03729051482935
2021-03-19,33590.00666212164,34354.997739686114,33360.61090016774,34161.203125,0,34317.766171875,26902.237353515626,,,,,35346.898828125,739.1947654825186,37305.81640625,30284.19921875,36825.28835909004,33868.50929715996,1478.3895309650397,292.6938278400412,0.1979815344396961,0.0,0.0,0.0,304.796875,304.796875,0.0,571.1964628783608,34919.87823166271,34980.33020455582,-60.451972893111815,254.26092719411793,,-314.71290008722974,34085.30279650279,-304.5454451837134,6.26746290214021,6.26746290214021
2021-03-22,34088.0021751832,34148.501471897885,33388.7603036503,33603.05859375,0,34350.714765625,26968.30158203125,,,,,35234.992578125,824.8754382116795,37305.81640625,30284.19921875,36884.743454548356,33585.24170170164,1649.750876423357,17.816892048358568,0.010799746981790006,0.0,0.0,0.0,-558.14453125,-558.14453125,-0.0,-484.9435814332028,34717.29059506075,34878.31008523687,-161.0194901761206,171.20484372007024,,-332.22433389619084,34066.391259139935,-322.6391989909302,-17.5114338089611,-17.5114338089611
2021-03-23,33747.55586829975,34359.65029642772,33621.60811755546,34184.0,0,34392.7182421875,27034.050302734377,,,,,35181.353125,857.6140948077397,37305.81640625,30284.19921875,36896.58131461548,33466.12493538452,1715.2281896154818,717.8750646154804,0.4185303558801776,0.0,0.0,0.0,580.94140625,580.94140625,0.0,436.4441317002493,34635.24588812833,34826.87970855266,-191.63382042432931,98.63711089119033,,-290.27093131551965,34071.003366624645,-312.4027217663134,41.953402580671195,41.953402580671195
2021-03-24,33894.30551384845,33970.25385040801,33203.01276242354,33292.86328125,0,34418.604921875,27094.5791015625,,,,,35090.169140625,956.1556779792957,37305.81640625,30284.19921875,37002.480496583594,33177.85778466641,1912.3113559585909,115.00549658358796,0.06013952499170239,0.0,0.0,0.0,-891.13671875,-891.13671875,-0.0,-601.4422325984488,34428.72548707013,34713.2488620858,-284.52337501566944,22.005013709818385,,-306.52838872548784,34040.48806915898,-309.67455131239944,-16.257457409968197,-16.257457409968197
2021-03-25,33420.362382393076,33549.75931911548,32414.87404429485,33006.06640625,0,34431.95375,27155.9861328125,,,,,34917.878515625,1006.9753946317613,37305.81640625,30284.19921875,36931.829304888524,32903.92772636148,2013.950789263523,102.13867988852144,0.05071557876837313,0.0,0.0,0.0,-286.796875,-286.796875,-0.0,-414.2959761430757,34209.854859251645,34586.790902394256,-376.9360431426103,-57.783197660667355,,-319.1528454819429,33999.92251375078,-305.31738850765015,-12.62445675645506,-12.62445675645506
2021-03-26,33604.660733062025,33610.25832434097,33165.716609121984,33317.8125,0,34446.8245703125,27217.075927734375,37708.31324318035,16116.062322281537,2.07,0.88,34756.3404296875,990.6175951470309,37305.81640625,30284.19921875,36737.575619981566,32775.10523939344,1981.2351902940645,542.7072606065631,0.2739236932925726,0.0,0.0,0.0,311.74609375,311.74609375,0.0,-286.8482330620245,34072.61757321293,34492.7925022169,-420.1749290039734,-130.26154392932858,,-289.9133850746448,33973.17310144683,-305.19820642735857,29.23946040729811,29.23946040729811
2021-03-30,33615.50692509653,33990.40490249238,33564.15986687441,33874.70703125,374200,34473.9312890625,27283.82490234375,37708.31324318035,16116.062322281537,2.1,0.9,34709.916015625,1009.8754149648736,37305.81640625,30284.19921875,36729.66684555475,32690.165185695252,2019.7508299297479,1184.5418455547479,0.5864791973354204,124733.33333333333,264599.3575200061,88199.785840002,556.89453125,556.89453125,208389933.59375,259.20010615346837,34042.16979752632,34447.00839325639,-404.8385957300634,-185.17695428947556,,-219.66164144058783,33969.31168692931,-276.24262399905854,70.25174363405696,70.25174363405696
2021-03-31,33764.40871058666,33772.709395449514,33151.41582863004,33303.51171875,0,34495.0730078125,27347.070908203124,37708.31324318035,16116.062322281537,2.07,0.88,34610.312109375,1046.6402179749857,37305.81640625,30284.19921875,36703.59254532497,32517.03167342503,2093.2804359499714,786.48004532497,0.3757165221715981,124733.33333333333,264599.3575200061,176399.571680004,-571.1953125,-571.1953125,-0.0,-460.8969918366565,33928.530093099194,34362.30493588554,-433.774842786348,-234.89653198885009,,-198.87831079749793,33943.201884255606,-236.15111243757687,20.783330643089897,20.783330643089897
2021-04-01,33587.608614932215,33948.7528441404,33208.36303415298,33857.60546875,0,34535.9975,27416.795595703126,37708.31324318035,16116.062322281537,2.1,0.9,34532.2279296875,1041.3513478971245,37305.81640625,30284.19921875,36614.93062548175,32449.525233893248,2082.7026957942508,1408.0802348567522,0.6760831671751271,124733.33333333333,0.0,176399.571680004,554.09375,554.09375,0.0,269.99685381778545,33917.61861243009,34324.9197901718,-407.3011777417123,-269.3774611394225,,-137.9237166022898,33939.84516207892,-185.48788961345852,60.95459419520813,60.95459419520813
2021-04-05,33648.75828078388,33697.359279756216,32329.775527488968,32678.470703125,0,34541.0774609375,27478.705634765625,37708.31324318035,16116.062322281537,2.03,0.87,34347.77001953125,1025.7491399346804,37305.81640625,30284.19921875,36399.26829940061,32296.27173966189,2051.49827986936,382.19896346311,0.18630235628930117,0.0,0.0,88199.785840002,-1179.134765625,-1179.134765625,-0.0,-970.2875776588771,33726.980472537,34202.9605985387,-475.9801260017048,-310.697994111879,,-165.2821318898258,33890.3794970219,-167.3613864298712,-27.35841528753599,-27.35841528753599
2021-04-06,32915.26667930568,33007.26561228268,32338.025327397434,32500.97265625,0,34540.2305078125,27540.202919921874,37708.31324318035,16116.062322281537,2.02,0.86,34182.71455078125,1044.8327889834957,37305.81640625,30284.19921875,36272.38012874824,32093.04897281426,2089.6655779669927,407.9236834357398,0.19521003156524366,0.0,0.0,0.0,-177.498046875,-177.498046875,-0.0,-414.2940230556778,33538.36388541592,34076.88741762843,-538.5235322125081,-356.2631017320048,,-182.26043048050332,33835.892954246534,-161.822092990873,-16.978298590677525,-16.978298590677525
2021-04-07,32529.32176125294,33191.3140797536,32141.177827622978,32990.81640625,0,34556.316328125,27600.37671875,37708.31324318035,16635.306610931086,1.98,0.87,34070.86845703125,1046.8044405341216,37305.81640625,30284.19921875,36164.47733809949,31977.259575963006,2093.6088810682413,1013.5568302869942,0.4841194740107511,0.0,0.0,0.0,489.84375,489.84375,0.0,461.49464499705937,33454.12581169809,33996.437713081876,-542.3119013837859,-393.4728616623611,,-148.8390397214248,33802.75269746236,-165.46053403058465,33.42139075907852,33.42139075907852
2021-04-08,33153.81206994251,33306.41185048082,32704.368099508963,32782.46875,0,34588.6279296875,27657.5998046875,37708.31324318035,17104.800852783217,1.92,0.87,33946.22490234375,1044.2497525135732,37305.81640625,30284.19921875,36034.72440737089,31857.7253973166,2088.4995050271464,924.7433526833993,0.44277882300545696,0.0,0.0,0.0,-208.34765625,-208.34765625,-0.0,-371.3433199425126,33350.79395605223,33906.51408618692,-555.720130134694,-425.9223153568277,,-129.79781477786634,33762.74156226776,-153.63242832659816,19.04122494355846,19.04122494355846
2021-04-09,32636.521243610114,32971.765395865994,32329.573637625843,32447.673828125,0,34613.6206640625,27711.297685546873,37708.31324318035,17104.800852783217,1.9,0.86,33775.3470703125,992.0150056011356,37305.81640625,30284.19921875,35759.37708151477,31791.317059110228,1984.0300112022705,656.356769014772,0.3308199801962859,0.0,0.0,0.0,-334.794921875,-334.794921875,-0.0,-188.84741548511374,33211.85239790958,33798.451844849,-586.5994469394209,-458.05774167334636,,-128.54170526607453,33711.17027857588,-135.72618658845525,1.2561095117918057,1.2561095117918057
2021-04-12,31637.53314985861,31697.682842280654,30519.94651315664,30791.642578125,0,34623.76953125,27753.932685546875,37708.31324318035,17104.800852783217,1.8,0.82,33518.03505859375,1066.2162288940804,37305.81640625,30357.947265625,35650.46751638191,31385.60260080559,2132.43245778816,-593.9600226805887,-0.2785363824825039,0.0,0.0,0.0,-1656.03125,-1656.03125,-0.0,-845.8905717336092,32839.512425635025,33575.72523249907,-736.212806864045,-513.6887547114861,,-222.52405215255885,33596.678996205264,-160.28785739883327,-93.98234688648432,-93.98234688648432
2021-04-13,30901.44174644551,31885.078755355087,30722.492653727626,31771.23046875,0,34652.0351953125,27805.656083984373,37708.31324318035,17104.800852783217,1.86,0.84,33331.78486328125,1027.1010538858598,37305.81640625,30565.14453125,35385.986971052975,31277.582755509535,2054.202107771718,493.64771324046524,0.24031117063546695,0.0,0.0,0.0,979.587890625,979.587890625,0.0,869.788722304489,32675.161355345022,33442.05895370284,-766.8975983578202,-564.3305234407529,,-202.56707491706732,33525.09277944232,-184.54427744523358,19.956977235491536,19.956977235491536
2021-04-15,31928.728697077404,32186.676872398697,31406.035550392404,32112.4765625,0,34682.9818359375,27858.68896484375,37708.31324318035,17104.800852783217,1.88,0.85,33178.30166015625,963.4245207802821,37305.81640625,30791.642578125,35105.15070171681,31251.452618595686,1926.849041560563,861.0239439043144,0.44685594217955316,0.0,0.0,0.0,341.24609375,341.24609375,0.0,183.74786542259608,32588.5944641381,33343.5713691693,-754.9769050312025,-602.4597997588428,,-152.5171052723597,33469.69606505243,-192.53607744732867,50.04996964470763,50.04996964470763
2021-04-16,32161.075989706173,32324.775261852355,31911.53005755983,31977.078125,0,34660.7500390625,27910.6153515625,37708.31324318035,17104.800852783217,1.87,0.85,33036.94580078125,918.6754644498947,37305.81640625,30791.642578125,34874.29672968104,31199.59487188146,1837.3509288997884,777.4832531185384,0.4231544670587768,0.0,0.0,0.0,-135.3984375,-135.3984375,-0.0,-183.99786470617255,32494.51502734762,33242.349647378986,-747.8346200313645,-631.5347638133471,,-116.29985621801734,33411.16202818763,-157.12801213581483,36.217249054342346,36.217249054342346
2021-04-19,30993.08843963819,31303.93638367192,30405.29645378291,31208.037109375,0,34599.56078125,27959.86177734375,37708.31324318035,17104.800852783217,1.82,0.83,32885.905078125,959.8061544788743,37305.81640625,30791.642578125,34805.51738708274,30966.29276916725,1919.6123089577486,241.74434020775152,0.12593393941040434,0.0,0.0,0.0,-769.041015625,-769.041015625,-0.0,214.94866973680837,32296.595347659524,33091.659829749064,-795.0644820895395,-664.2407074685856,,-130.82377462095394,33324.76497254792,-133.21357870377702,-14.523918402936602,-14.523918402936602
2021-04-20,31568.582591954,31731.281874294797,30890.641246584524,31112.337890625,0,34526.6466015625,28008.573955078125,37708.31324318035,17104.800852783217,1.82,0.83,32748.70166015625,1008.6599164825942,37305.81640625,30791.642578125,34766.021493121436,30731.38182719106,2017.3198329651896,380.95606343393956,0.18884266996670787,0.0,0.0,0.0,-95.69921875,-95.69921875,-0.0,-456.24470132900024,32114.401892731134,32945.04338981395,-830.6414970828191,-697.5208653914324,,-133.12063169138673,33238.003126198004,-126.74808751011936,-2.296857070432793,-2.296857070432793
2021-04-22,30763.14269575942,31834.130256575267,30554.89511448967,31782.23046875,368400,34455.4033984375,28057.598388671875,37708.31324318035,17104.800852783217,1.86,0.84,32629.75302734375,972.9616302795374,37305.81640625,30791.642578125,34575.676287902825,30683.82976678468,1945.9232605590732,1098.4007019653218,0.564462496660709,122800.0,260498.13818912412,86832.71272970802,669.892578125,669.892578125,246788425.78125,1019.0877729905806,32063.298596734036,32858.90909936477,-795.6105026307341,-717.1387928392927,,-78.47170979144141,33180.914002376514,-114.13870536792739,54.64892189994532,54.64892189994532
2021-04-23,31490.233164970432,32148.026291637205,31376.78526638683,31721.931640625,0,34376.7603125,28106.443330078124,37708.31324318035,17104.800852783217,1.85,0.84,32535.6966796875,964.8102174937403,37305.81640625,30791.642578125,34465.31711467498,30606.076244700016,1929.6204349874824,1115.855395924984,0.5782771449205877,122800.0,260498.13818912412,173665.42545941606,-60.298828125,-60.298828125,-0.0,231.69847565456803,32010.78060348649,32774.68854686553,-763.9079433790394,-726.4926229472421,,-37.41532043179723,33123.69900779802,-83.00255397154181,41.056389359644186,41.056389359644186
2021-04-26,32316.274908442894,32603.320401391782,32144.42729576203,32274.775390625,0,34302.5912109375,28158.556474609373,37708.31324318035,17104.800852783217,1.89,0.86,32440.23544921875,884.2253675781859,37305.81640625,30791.642578125,34208.686184375125,30671.784714062378,1768.4507351563734,1602.990676562622,0.9064378468088223,122800.0,0.0,173665.42545941606,552.84375,552.84375,0.0,-41.49951781789423,32051.395186123184,32737.657942699567,-686.2627565763833,-718.4466496730704,,32.18389309668714,33090.40788555594,-27.901045708850518,69.59921352848437,69.59921352848437
2021-04-27,32228.574251089572,32806.71986832701,32152.575135311454,32734.96875,0,34236.1689453125,28211.237861328125,37708.31324318035,17104.800852783217,1.91,0.87,32412.34072265625,864.491535861337,37305.81640625,30791.642578125,34141.32379437892,30683.357650933576,1728.9830717226723,2051.611099066424,1.1865998763205363,0.0,0.0,86832.71272970802,460.193359375,460.193359375,0.0,506.3944989104275,32156.56034979654,32737.45874324034,-580.8983934438002,-690.9369984272164,,110.03860498341623,33076.469095926295,34.9357258827687,77.85471188672909,77.85471188672909
2021-04-28,32865.119305465734,33777.30795783893,32839.92037860859,33722.41015625,0,34194.9633984375,28266.71123046875,37708.31324318035,17104.800852783217,1.97,0.89,32448.15791015625,904.3078484620603,37305.81640625,30791.642578125,34256.77360708037,30639.54221323213,1808.6156969241201,3082.867943017871,1.7045456081470753,0.0,0.0,0.0,987.44140625,987.44140625,0.0,857.2908507842658,32397.46032002015,32810.41810716698,-412.95778714683183,-635.3411561711396,,222.38336902430774,33101.80011789977,121.53528903480368,112.3447640408915,112.3447640408915
2021-04-29,33901.20876969244,34286.602741865514,33304.21568669032,33714.109375,0,34154.2118359375,28322.359833984374,37708.31324318035,17104.800852783217,1.97,0.89,32467.97275390625,928.3874660727464,37305.81640625,30791.642578125,34324.74768605174,30611.197821760758,1856.774932145494,3102.9115532392425,1.6711296019350304,0.0,0.0,0.0,-8.30078125,-8.30078125,-0.0,-187.09939469244273,32600.021713093975,32877.35820108054,-277.33648798656577,-563.7402225342248,,286.40373454765904,33125.8122456292,206.27523618512768,64.0203655233513,64.0203655233513
2021-04-30,33112.0117644154,33454.85932323468,32663.01896075648,32781.41796875,0,34087.6705859375,28371.732255859373,37708.31324318035,17104.800852783217,1.92,0.87,32413.30830078125,871.6513361069636,37305.81640625,30791.642578125,34156.61097299518,30670.005628567324,1743.3026722139257,2111.4123401826764,1.21115648695775,0.0,0.0,0.0,-932.69140625,-932.69140625,-0.0,-330.59379566540156,32627.928829348748,32870.251517204204,-242.32268785545602,-499.4567155984711,,257.13402774301505,33112.306587712366,255.30704377166057,-29.269706804643988,-29.269706804643988
2021-05-03,32368.174956685074,32566.221485305992,31906.180320871757,32465.373046875,351000,33990.86171875,28422.068173828124,37708.31324318035,17104.800852783217,1.9,0.86,32371.4013671875,846.3814548063455,37097.96875,30791.642578125,34064.16427680019,30678.63845757481,1692.7629096126911,1786.7345893001911,1.0555137870483002,117000.0,248194.4801964782,82731.49339882605,-316.044921875,-316.044921875,-110931767.578125,97.198090189926,32602.92024742971,32840.26051940204,-237.34027197233445,-447.0334268732438,,209.69315490090935,33086.93664493443,251.07697239719445,-47.440872842105705,-47.440872842105705
2021-05-04,32610.02143903958,33011.167168066604,32191.026308060274,32269.974609375,786800,33894.3018359375,28472.973076171875,37708.31324318035,17104.800852783217,1.89,0.86,32292.01982421875,770.7250838343969,36910.51953125,30791.642578125,33833.46999188754,30750.569656549957,1541.4501676687942,1519.4049528250434,0.9856983927822391,379266.6666666667,308157.1352410974,185450.53847919186,-195.3984375,-195.3984375,-153739490.625,-340.0468296645813,32551.697841575136,32798.0171186593,-246.31927708416333,-406.8905969154277,,160.57131983126436,33054.89891804975,209.13283415839624,-49.12183506964499,-49.12183506964499
2021-05-05,32576.71920932127,32861.76470895507,32068.17631947819,32783.31640625,0,33811.7577734375,28529.92990234375,37708.31324318035,17104.800852783217,1.92,0.87,32297.262109375,773.8422374514753,36586.57421875,30791.642578125,33844.94658427795,30749.577634472047,1547.6844749029515,2033.738771777953,1.3140525764500415,379266.6666666667,556351.6154375756,370901.0769583837,513.341796875,513.341796875,0.0,206.59719692873114,32587.33146690973,32796.928176999354,-209.59671008962323,-367.4318195502668,,157.8351094606436,33044.24862346937,176.03319473093907,-2.7362103706207677,-2.7362103706207677
2021-05-06,32900.36633682246,32955.96725093991,32563.6202637413,32827.41796875,0,33736.5746484375,28587.364482421875,37708.31324318035,17104.800852783217,1.92,0.87,32313.584375,781.7673392631484,36548.57421875,30791.642578125,33877.119053526294,30750.049696473703,1563.5346785262955,2077.368272276297,1.3286358792082014,262266.6666666667,0.0,288169.5835595577,44.1015625,44.1015625,0.0,-72.94836807245883,32624.267851808236,32799.186680091996,-174.91882828376038,-328.9292212969656,,154.0103930132052,33035.7454605392,157.47227410170436,-3.824716447438391,-3.824716447438391
2021-05-07,33041.26402940863,33258.761499003405,32770.97029905518,32904.1171875,0,33677.8333203125,28643.900576171876,37708.31324318035,17104.800852783217,1.92,0.87,32309.2494140625,778.0459066010599,36548.57421875,30791.642578125,33865.34122726462,30753.15760086038,1556.091813202118,2150.9595866396194,1.3822832100204843,0.0,0.0,185450.53847919186,76.69921875,76.69921875,0.0,-137.14684190863045,32667.321595760815,32806.959310270366,-139.63771450955028,-291.0709199394825,,151.43320542993223,33030.58356747884,154.426235967927,-2.5771875832729734,-2.5771875832729734
2021-05-10,33174.91367858231,33297.213032777916,33027.76305186466,33142.01171875,0,33635.5377734375,28699.77791015625,37708.31324318035,17104.800852783217,1.94,0.88,32327.2265625,793.5545012185116,36548.57421875,30791.642578125,33914.33556493702,30740.117560062976,1587.1090024370242,2401.894158687024,1.5133769356729045,0.0,0.0,0.0,237.89453125,237.89453125,0.0,-32.9019598323066,32740.35084545146,32831.77800719478,-91.42716174331872,-251.14216830024975,,159.71500655693103,33034.95329890124,155.05286833335614,8.2818011269988,8.2818011269988
2021-05-11,32640.569099266977,33153.91468354222,32611.31943989723,32871.81640625,0,33590.6432421875,28752.52904296875,37708.31324318035,17104.800852783217,1.92,0.87,32348.43369140625,802.5591268419591,36548.57421875,30791.642578125,33953.55194509017,30743.315437722333,1605.1182536839187,2128.5009685276673,1.3260711250666604,0.0,0.0,0.0,-270.1953125,-270.1953125,-0.0,231.247306983023,32760.57631634354,32834.7438145322,-74.16749818866083,-215.74723427793197,,141.57973608927114,33028.55577369923,150.9093160253781,-18.135270467659893,-18.135270467659893
2021-05-12,32717.270355303604,32747.318834393267,32351.92498968555,32451.923828125,0,33510.644140625,28800.879990234374,37708.31324318035,17104.800852783217,1.9,0.86,32431.44775390625,714.0399088072813,36548.57421875,30791.642578125,33859.52757152081,31003.36793629169,1428.0798176145618,1448.5558918333118,1.0143381861197036,0.0,0.0,0.0,-419.892578125,-419.892578125,-0.0,-265.34652717860445,32713.091318156075,32806.386778502034,-93.29546034595842,-191.25687949153726,,97.96141914557884,33005.94275622573,133.085387263927,-43.61831694369229,-43.61831694369229
2021-05-14,32494.773568008226,32622.27208948349,32115.127579912587,32169.177734375,0,33423.0562109375,28847.314208984375,37708.31324318035,17104.800852783217,1.88,0.85,32451.3451171875,700.0822295399757,36367.62890625,30791.642578125,33851.50957626745,31051.180658107547,1400.1644590799515,1117.997076267453,0.7984755426531032,0.0,0.0,0.0,-282.74609375,-282.74609375,-0.0,-325.595833633226,32629.412305266676,32759.186108566697,-129.77380330002052,-178.9602642532339,,49.186460953213384,32973.128441643355,96.24253872935442,-48.77495819236546,-48.77495819236546
