Datetime,Open,High,Low,Close,Adj Close,Volume,30MAM,30MASD,Bub,Blb,ShortEMA,LongEMA,MACD,signal,Nan,Calling,EMA50,EMA200,RSI,dife,50MA,200MA,52WH,52WL,%ofL,%ofH,50MAH,50MAL,BBlwratio,BBPrratio,BBratio,Volumem,Volumesd,Volumesdm,Doji,1D,v1d,v1dd,Time
2023-03-17 09:25:00+05:30,39442.69921875,39444.1484375,39369.1484375,39381.8984375,39381.8984375,0,,,,,39443.902444267165,39461.387715361416,-17.485271094250493,-10.244313079256886,,-7.240958014993607,39471.84195485177,39482.271489860614,,-62.1015625,,,,,,,,,,,,0.0,0.0,0.0,-60.80078125,-62.1015625,-0.0,0.0,2023-03-17 09:25:00+05:30
2023-03-17 09:26:00+05:30,39383.55078125,39411.75,39376.5,39395.1484375,39395.1484375,0,,,,,39436.40182784145,39456.481102186495,-20.079274345043814,-12.211305332414272,,-7.867969012629542,39468.83436593602,39481.40459381723,,13.25,,,,,,,,,,,,0.0,0.0,0.0,11.59765625,13.25,0.0,0.0,2023-03-17 09:26:00+05:30
2023-03-17 09:27:00+05:30,39400.8515625,39507.3984375,39397.5,39490.1484375,39490.1484375,0,,,,,39444.67053701969,39458.97497887639,-14.304441856700578,-12.629932637271533,,-1.6745092194290443,39469.670211879704,39481.49159723696,,95.0,,,,,,,,,,,,0.0,0.0,0.0,89.296875,95.0,0.0,0.0,2023-03-17 09:27:00+05:30
2023-03-17 09:28:00+05:30,39489.6484375,39516.55078125,39484.80078125,39500.94921875,39500.94921875,0,,,,,39453.328795747424,39462.08418182999,-8.755386082564655,-11.855023326330159,,3.0996372437655033,39470.896839600115,39481.685205411224,,10.80078125,,,,,,,,,,,,0.0,0.0,0.0,11.30078125,10.80078125,0.0,0.0,2023-03-17 09:28:00+05:30
2023-03-17 09:29:00+05:30,39499.8515625,39515.19921875,39442.1015625,39455.8984375,39455.8984375,0,,,,,39453.72412524782,39461.62597854628,-7.901853298462811,-11.064389320756689,,3.162536022293878,39470.30866696874,39481.42862065589,48.99623813698859,-45.05078125,,,,,,,,,,,,0.0,0.0,0.0,-43.953125,-45.05078125,-0.0,-0.0,2023-03-17 09:29:00+05:30
2023-03-17 09:30:00+05:30,39457.75,39477.8984375,39433.3984375,39452.1484375,39452.1484375,0,,,,,39453.48171174815,39460.923938468775,-7.442226720624603,-10.339956800730272,,2.897730080105669,39469.59650110722,39481.13727554987,48.41248232700451,-3.75,,,,,,,,,,,,0.0,0.0,0.0,-5.6015625,-3.75,-0.0,0.0,2023-03-17 09:30:00+05:30
2023-03-17 09:31:00+05:30,39453.1015625,39467.3984375,39395.55078125,39412.0,39412.0,0,,,,,39447.09990994074,39457.29994302664,-10.200033085900941,-10.311972057764406,,0.11193897186346469,39467.33781478929,39480.44934245982,42.565304671815696,-40.1484375,,,,,,,,,,,,0.0,0.0,0.0,-41.1015625,-40.1484375,-0.0,0.0,2023-03-17 09:31:00+05:30
2023-03-17 09:32:00+05:30,39412.75,39429.1015625,39401.6015625,39405.3515625,39405.3515625,0,,,,,39440.67708725755,39453.45191483948,-12.774827581932186,-10.804543162597962,,-1.9702844193342237,39464.90698136618,39479.702100868184,41.66782343302488,-6.6484375,,,,,,,,,,,,0.0,0.0,0.0,-7.3984375,-6.6484375,-0.0,0.0,2023-03-17 09:32:00+05:30
2023-03-17 09:33:00+05:30,39401.8984375,39421.75,39379.75,39381.1015625,39381.1015625,0,,,,,39431.511621910235,39448.092629481005,-16.581007570770453,-11.959836044232462,,-4.6211715265379905,39461.62049435182,39478.721000983925,38.48076405501581,-24.25,,,,,,,,,,,,0.0,0.0,0.0,-20.796875,-24.25,-0.0,0.0,2023-03-17 09:33:00+05:30
2023-03-17 09:34:00+05:30,39382.6015625,39386.1484375,39350.19921875,39361.3515625,39361.3515625,0,39439.8646484375,45.72068734967384,39531.30602313684,39348.42327373815,39420.71776661635,39441.6673652602,-20.94959864384873,-13.757788564155717,,-7.191810079693013,39457.688379377236,39477.55314587463,36.06155275215461,-19.75,,,,,,,,,91.44137469934503,12.928288761846488,0.14138335960449083,0.0,0.0,0.0,-21.25,-19.75,-0.0,0.0,2023-03-17 09:34:00+05:30
2023-03-17 09:35:00+05:30,39360.6015625,39386.80078125,39332.3515625,39336.8515625,39336.8515625,0,39432.397265625,49.7714836605951,39531.94023294619,39332.854298303806,39407.81527367538,39433.903231722405,-26.087958047028224,-16.22382246073022,,-9.864135586298005,39452.94968067617,39476.15313011967,33.267503868249676,-24.5,,,,,,,,,99.5429673211911,3.99726419619401,0.04015616877580318,0.0,0.0,0.0,-23.75,-24.5,-0.0,0.0,2023-03-17 09:35:00+05:30
2023-03-17 09:36:00+05:30,39334.69921875,39334.69921875,39309.05078125,39319.5,39319.5,0,39423.772265625,53.69127404865475,39531.15481372231,39316.38971752769,39394.228308494545,39425.42891826149,-31.20060976694367,-19.21917992197291,,-11.981429844970762,39447.716359865335,39474.59439250654,31.411271740578286,-17.3515625,,,,,,,,,107.38254809731006,3.1102824723129743,0.02896450612714495,0.0,0.0,0.0,-15.19921875,-17.3515625,-0.0,0.0,2023-03-17 09:36:00+05:30
2023-03-17 09:37:00+05:30,39316.30078125,39332.6015625,39305.0,39309.6015625,39309.6015625,0,39412.8923828125,53.676753318482085,39520.24588944946,39305.53887617553,39381.208809110765,39416.84911413101,-35.64030502024252,-22.503404941626833,,-13.136900078615689,39442.30009330199,39472.95267280498,30.37021899842418,-9.8984375,,,,,,,,,107.3535066369659,4.062686324468814,0.03784400204277888,0.0,0.0,0.0,-6.69921875,-9.8984375,-0.0,0.0,2023-03-17 09:37:00+05:30
2023-03-17 09:38:00+05:30,39306.80078125,39360.30078125,39306.80078125,39349.6015625,39349.6015625,0,39407.407421875,54.28626638867845,39515.97995465236,39298.83488909765,39376.346155786036,39411.86781401019,-35.521658224155544,-25.107055598132575,,-10.414602626022969,39438.664856799944,39471.725298573096,39.147211476081814,40.0,,,,,,,,,108.57253277735435,50.766673402351444,0.4675830258695058,0.0,0.0,0.0,42.80078125,40.0,0.0,0.0,2023-03-17 09:38:00+05:30
2023-03-17 09:39:00+05:30,39350.80078125,39350.80078125,39319.1015625,39322.8515625,39322.8515625,0,39401.95,57.09742598834937,39516.14485197669,39287.7551480233,39368.11621835741,39405.27401760203,-37.15779924461822,-27.517204327429706,,-9.640594917188512,39434.123158984265,39470.24396786591,35.88912886371109,-26.75,,,,,,,,,114.19485197669565,35.096414476698556,0.307337974253523,0.0,0.0,0.0,-27.94921875,-26.75,-0.0,-0.0,2023-03-17 09:39:00+05:30
2023-03-17 09:40:00+05:30,39321.44921875,39330.05078125,39315.3984375,39319.8515625,39319.8515625,0,39396.7150390625,59.65844310559842,39516.0319252737,39277.3981528513,39360.690886687036,39398.94642833521,-38.255541648177314,-29.66487179157923,,-8.590669856598083,39429.64191990645,39468.74752602147,35.53196896914618,-3.0,,,,,,,,,119.31688621119974,42.453409648696834,0.3558038681427803,0.0,0.0,0.0,-1.59765625,-3.0,-0.0,0.0,2023-03-17 09:40:00+05:30
2023-03-17 09:41:00+05:30,39319.6484375,39372.3515625,39315.0,39372.3515625,39372.3515625,0,39395.7126953125,59.902692551378074,39515.518080415255,39275.90731020974,39362.48483681211,39396.97643827334,-34.49160146123177,-30.630217725509738,,-3.861383735722029,39427.39523922384,39467.78836220534,45.71352476513734,52.5,,,,,,,,,119.80538510275801,96.44425229026092,0.805007656438314,0.0,0.0,0.0,52.703125,52.5,0.0,0.0,2023-03-17 09:41:00+05:30
2023-03-17 09:42:00+05:30,39370.05078125,39372.8984375,39333.94921875,39344.0,39344.0,0,39391.0126953125,60.097510957278786,39511.20771722706,39270.81767339794,39359.64101576409,39393.0522576605,-33.411241896406864,-31.186422559689163,,-2.224819336717701,39424.12483768565,39466.556637208276,41.86801037431176,-28.3515625,,,,,,,,,120.19502191455831,73.18232660205831,0.6088632077797749,0.0,0.0,0.0,-26.05078125,-28.3515625,-0.0,-0.0,2023-03-17 09:42:00+05:30
2023-03-17 09:43:00+05:30,39345.55078125,39384.0,39339.94921875,39366.25,39366.25,0,39386.0427734375,57.6610788370216,39501.36493111154,39270.72061576346,39360.65778256962,39391.066905241205,-30.409122671582736,-31.03096258206788,,0.6218399104851429,39421.85523620779,39465.55856121616,45.72664868212233,22.25,,,,,,,,,115.32215767403977,95.52938423654268,0.8283697267142561,0.0,0.0,0.0,20.69921875,22.25,0.0,0.0,2023-03-17 09:43:00+05:30
2023-03-17 09:44:00+05:30,39367.25,39367.25,39299.80078125,39307.94921875,39307.94921875,0,39379.240234375,58.48313866735365,39496.20651170971,39262.27395704029,39352.54877275122,39384.91003957519,-32.36126682396571,-31.297023430447446,,-1.064243393518261,39417.38833356238,39463.990309052315,38.51299595933317,-58.30078125,,,,,,,,,116.96627733470814,45.67526170970814,0.39049940504650593,0.0,0.0,0.0,-59.30078125,-58.30078125,-0.0,-0.0,2023-03-17 09:44:00+05:30
2023-03-17 09:45:00+05:30,39309.3984375,39311.5,39279.94921875,39288.1015625,39288.1015625,0,39374.550390625,61.91869517810032,39498.387780981204,39250.7130002688,39342.63381732796,39377.73904127332,-35.10522394536383,-32.058663533430725,,-3.0465604119331076,39412.31826410896,39462.2401722707,36.407308227289604,-19.84765625,,,,,,,,,123.83739035620238,37.38856223120092,0.30191658693434603,0.0,0.0,0.0,-21.296875,-19.84765625,-0.0,0.0,2023-03-17 09:45:00+05:30
2023-03-17 09:46:00+05:30,39287.05078125,39304.80078125,39283.8515625,39301.3984375,39301.3984375,0,39369.862890625,63.79739601374225,39497.457682652486,39242.26809859752,39336.28991273904,39372.08418173456,-35.79426899551618,-32.805784625847814,,-2.988484369668363,39407.96846698704,39460.63975699935,38.82063786989076,13.296875,,,,,,,,,127.5947920274848,59.130338902483345,0.4634228244186194,0.0,0.0,0.0,14.34765625,13.296875,0.0,0.0,2023-03-17 09:46:00+05:30
2023-03-17 09:47:00+05:30,39300.44921875,39343.0,39293.6484375,39301.05078125,39301.05078125,0,39360.4080078125,58.853361239346086,39478.11473029119,39242.7012853338,39330.86850789458,39366.82244836533,-35.95394047075388,-33.43541579482903,,-2.5185246759248514,39403.77561656598,39459.0518069919,38.77920038118746,-0.34765625,,,,,,,,,117.70672247869516,58.349495916198066,0.4957193156640589,0.0,0.0,0.0,0.6015625,-0.34765625,-0.0,-0.0,2023-03-17 09:47:00+05:30
2023-03-17 09:48:00+05:30,39299.6015625,39334.8984375,39299.6015625,39311.25,39311.25,0,39350.923046875,49.56443575090621,39450.05191837681,39251.794175373194,39327.8502759108,39362.705970708645,-34.85569479784317,-33.719471595431855,,-1.1362232024113155,39400.14716101438,39457.58114224571,40.77642507944875,10.19921875,,,,,,,,,99.12887150180904,59.455824626806134,0.5997831280236162,0.0,0.0,0.0,11.6484375,10.19921875,0.0,0.0,2023-03-17 09:48:00+05:30
2023-03-17 09:49:00+05:30,39313.0,39319.19921875,39299.0,39317.3515625,39317.3515625,0,39343.995703125,43.42172790597235,39430.83915893695,39257.15224731305,39326.23508923222,39359.346384915414,-33.11129568319302,-33.597836412984094,,0.48654072979107355,39396.90027479813,39456.18582304427,41.99554965807211,6.1015625,,,,,,,,,86.84345581194793,60.19931518694648,0.6931934550981359,0.0,0.0,0.0,4.3515625,6.1015625,0.0,0.0,2023-03-17 09:49:00+05:30
2023-03-17 09:50:00+05:30,39314.05078125,39327.3984375,39312.5,39325.3984375,39325.3984375,0,39337.658203125,35.29503382645622,39408.24827077791,39267.06813547209,39326.10637358111,39356.83172214391,-30.72534856279526,-33.02333884294633,,2.297990280151069,39394.096281178594,39454.88445602393,43.643220696410545,8.046875,,,,,,,,,70.5900676529127,58.330302027912694,0.8263244953202119,0.0,0.0,0.0,11.34765625,8.046875,0.0,0.0,2023-03-17 09:50:00+05:30
2023-03-17 09:51:00+05:30,39325.5,39364.25,39321.80078125,39364.25,39364.25,0,39335.270703125,31.401866033088428,39398.07443519118,39272.46697105883,39331.974623799404,39357.381224207325,-25.40660040792136,-31.499991155941338,,6.093390748019978,39392.92583877943,39453.98262064061,50.8958183900231,38.8515625,,,,,,,,,62.803732066175144,91.78302894117223,1.4614263503395328,0.0,0.0,0.0,38.75,38.8515625,0.0,0.0,2023-03-17 09:51:00+05:30
2023-03-17 09:52:00+05:30,39365.5,39370.6015625,39332.8515625,39339.19921875,39339.19921875,0,39331.9630859375,26.774660420410218,39385.512406778325,39278.41376509668,39333.08609994565,39356.034408988264,-22.94830904261471,-29.789654733276016,,6.841345690661306,39390.818912503775,39452.84049723871,46.720828523444396,-25.05078125,,,,,,,,,53.549320840822475,60.785453653319564,1.1351302443966897,0.0,0.0,0.0,-26.30078125,-25.05078125,-0.0,-0.0,2023-03-17 09:52:00+05:30
2023-03-17 09:53:00+05:30,39342.19921875,39377.6015625,39342.19921875,39377.6015625,39377.6015625,0,39331.7880859375,26.446007096883335,39384.68010013126,39278.89607174374,39339.93463264632,39357.63197591506,-17.697343268737313,-27.371192440368276,,9.673849171630962,39390.30058505265,39452.091851121906,53.0755130619179,38.40234375,,,,,,,,,52.892014193763316,98.70549075626332,1.8661700118786935,0.0,0.0,0.0,35.40234375,38.40234375,0.0,0.0,2023-03-17 09:53:00+05:30
2023-03-17 09:54:00+05:30,39379.3515625,39404.8984375,39378.69921875,39404.1015625,39404.1015625,0,39333.9255859375,30.39416162521411,39394.71390918792,39273.13726268707,39349.80646800842,39361.07416751394,-11.267699505522614,-24.150493853399148,,12.882794347876533,39390.84179985451,39451.614335812235,56.89606638162661,26.5,,,,,,,,,60.78832325042458,130.9642998129275,2.1544318515482783,0.0,0.0,0.0,24.75,26.5,0.0,0.0,2023-03-17 09:54:00+05:30
2023-03-17 09:55:00+05:30,39401.80078125,39404.80078125,39349.05078125,39349.8515625,39349.8515625,0,39334.5755859375,30.59835009975636,39395.77228613701,39273.378885737984,39349.81340562251,39360.242863438834,-10.42945781632443,-21.406286645984206,,10.976828829659777,39389.2343395661,39450.60177090366,48.23743095221122,-54.25,,,,,,,,,61.19670019951445,76.47267676201591,1.2496209193093495,0.0,0.0,0.0,-51.94921875,-54.25,-0.0,-0.0,2023-03-17 09:55:00+05:30
2023-03-17 09:56:00+05:30,39347.3984375,39364.44921875,39342.1484375,39343.8984375,39343.8984375,0,39335.7955078125,30.451687041670496,39396.69888189584,39274.89213372916,39348.90341052674,39359.03216522114,-10.128754694400413,-19.15078025566745,,9.022025561267036,39387.456461053705,39449.54004619318,47.38523359911802,-5.953125,,,,,,,,,60.90337408334017,69.00630377083871,1.1330456614178797,0.0,0.0,0.0,-3.5,-5.953125,-0.0,0.0,2023-03-17 09:56:00+05:30
2023-03-17 09:57:00+05:30,39342.3984375,39342.3984375,39303.05078125,39306.69921875,39306.69921875,0,39335.650390625,30.589686700452678,39396.829764025904,39274.471017224096,39342.4104579457,39355.15565066772,-12.745192722024512,-17.869662748938865,,5.124470026914352,39384.28951037513,39448.11874442758,42.35038024498867,-37.19921875,,,,,,,,,61.179373400904296,32.228201525904296,0.5267821446080376,0.0,0.0,0.0,-35.69921875,-37.19921875,-0.0,0.0,2023-03-17 09:57:00+05:30
2023-03-17 09:58:00+05:30,39306.8515625,39308.44921875,39282.1484375,39288.94921875,39288.94921875,0,39332.6177734375,32.102859877439876,39396.82349319238,39268.41205368262,39334.18565191559,39350.25147052567,-16.065818610077258,-17.508893921166546,,1.443075311089288,39380.55067540944,39446.53496805268,40.15776439628994,-17.75,,,,,,,,,64.20571975487837,20.537165067376918,0.3198650392174211,0.0,0.0,0.0,-17.90234375,-17.75,-0.0,0.0,2023-03-17 09:58:00+05:30
2023-03-17 09:59:00+05:30,39284.80078125,39287.3984375,39247.8515625,39251.5,39251.5,0,39329.0501953125,36.857792614405064,39402.76578054131,39255.334610083686,39321.46478239011,39342.93654678303,-21.471764392917976,-18.301468015516832,,-3.1702963774011437,39375.48986460907,39444.594321604396,35.93103843112627,-37.44921875,,,,,,,,,73.71558522881242,-3.8346100836861297,-0.05201898718952769,0.0,0.0,0.0,-33.30078125,-37.44921875,-0.0,0.0,2023-03-17 09:59:00+05:30
2023-03-17 10:00:00+05:30,39244.8984375,39270.3515625,39241.75,39255.05078125,39255.05078125,0,39325.81015625,40.388105352395705,39406.58636695479,39245.03394554521,39311.24724375317,39336.42649007688,-25.179246323714324,-19.67702367715633,,-5.502222646557993,39370.76676330088,39442.708316227734,36.612286819259474,3.55078125,,,,,,,,,80.77621070478926,10.016835704787809,0.12400724937935106,0.0,0.0,0.0,10.15234375,3.55078125,0.0,0.0,2023-03-17 10:00:00+05:30
2023-03-17 10:01:00+05:30,39256.5,39265.6015625,39246.30078125,39264.05078125,39264.05078125,0,39320.3951171875,41.07403262714844,39402.5431824418,39238.247051933206,39303.98624952191,39331.06532646008,-27.07907693816378,-21.15743432935782,,-5.921642608805961,39366.5818228283,39440.930629312534,38.40017581060754,9.0,,,,,,,,,82.14806525429594,25.803729316794488,0.31411244119891285,0.0,0.0,0.0,7.55078125,9.0,0.0,0.0,2023-03-17 10:01:00+05:30
2023-03-17 10:02:00+05:30,39262.5,39264.1015625,39235.94921875,39238.1484375,39238.1484375,0,39315.1025390625,44.54539088432494,39404.19332083115,39226.01175729385,39293.85735536469,39324.18259394452,-30.325238579825964,-22.99099517945145,,-7.334243400374515,39361.5452194821,39438.91289606067,35.313065667379135,-25.90234375,,,,,,,,,89.09078176865296,12.13668020615296,0.13622823781779084,0.0,0.0,0.0,-24.3515625,-25.90234375,-0.0,-0.0,2023-03-17 10:02:00+05:30
2023-03-17 10:03:00+05:30,39240.05078125,39255.30078125,39222.6484375,39255.30078125,39255.30078125,0,39309.555078125,44.7485643120248,39399.052206749046,39220.05794950095,39287.925574731664,39319.08023744863,-31.154662716966413,-24.623728686954443,,-6.53093403001197,39357.37877092398,39437.08590984365,38.82053344869402,17.15234375,,,,,,,,,89.49712862404704,35.24283174904849,0.39378729006037716,0.0,0.0,0.0,15.25,17.15234375,0.0,0.0,2023-03-17 10:03:00+05:30
2023-03-17 10:04:00+05:30,39252.75,39271.3515625,39241.80078125,39269.5,39269.5,0,39307.6326171875,45.6382569953538,39398.9091311782,39216.35610319679,39285.09087092679,39315.407627267254,-30.316756340464053,-25.762334217656367,,-4.554422122807686,39353.93254461323,39435.41838835267,41.64155555648833,14.19921875,39365.975078125,,,,,,39527.19921875,39238.1484375,91.27651399070601,53.14389680320892,0.5822296939234572,0.0,0.0,0.0,16.75,14.19921875,0.0,0.0,2023-03-17 10:04:00+05:30
2023-03-17 10:05:00+05:30,39266.44921875,39295.75,39265.44921875,39266.55078125,39266.55078125,0,39306.555078125,46.372174544695866,39399.29942721439,39213.810729035606,39282.23854943805,39311.78860163634,-29.55005219829036,-26.519877813783168,,-3.030174384507191,39350.50580879507,39433.738113655134,41.216448231881394,-2.94921875,39361.582109375,,,,,,39527.19921875,39238.1484375,92.74434908939293,52.74005221439438,0.5686605462458975,0.0,0.0,0.0,0.1015625,-2.94921875,-0.0,-0.0,2023-03-17 10:05:00+05:30
2023-03-17 10:06:00+05:30,39266.3515625,39267.69921875,39225.3515625,39225.3515625,39225.3515625,0,39302.752734375,49.807765467019436,39402.368265309036,39203.13720344096,39273.48670529373,39305.38585799661,-31.899152702877473,-27.59573279160203,,-4.303419911275444,39345.597799136434,39431.66461563369,35.72912326418489,-41.19921875,39356.249140625,,,,,,39527.19921875,39225.3515625,99.61553093403927,22.21435905904218,0.223000960299569,0.0,0.0,0.0,-41.0,-41.19921875,-0.0,0.0,2023-03-17 10:06:00+05:30
2023-03-17 10:07:00+05:30,39227.19921875,39277.94921875,39222.8515625,39254.30078125,39254.30078125,0,39300.415234375,50.97516087980797,39402.36555613462,39198.46491261539,39270.53502467162,39301.60177823761,-31.06675356598862,-28.289936946479347,,-2.7768166195092725,39342.017523925206,39429.899801361214,41.61146492843973,28.94921875,39350.791171875,,,,,,39500.94921875,39225.3515625,101.95032175961387,55.83586863461096,0.5476772183835277,0.0,0.0,0.0,27.1015625,28.94921875,0.0,0.0,2023-03-17 10:07:00+05:30
2023-03-17 10:08:00+05:30,39250.1015625,39267.1484375,39240.0,39258.3984375,39258.3984375,0,39297.77265625,51.74798658594173,39401.26862942189,39194.27668307812,39268.667857414446,39298.40153077556,-29.733673361115507,-28.57868422940658,,-1.154989131708927,39338.738344065394,39428.19332012877,42.414861174705585,4.09765625,39346.773125,,,,,,39500.94921875,39225.3515625,103.49597317188454,64.12175442188163,0.6195579640126596,0.0,0.0,0.0,8.296875,4.09765625,0.0,0.0,2023-03-17 10:08:00+05:30
2023-03-17 10:09:00+05:30,39257.25,39264.75,39250.44921875,39261.19921875,39261.19921875,0,39294.9650390625,52.1515285507775,39399.26809616406,39190.66198196095,39267.51883608145,39295.645803958854,-28.12696787740424,-28.488340959006116,,0.36137308160187587,39335.69759405303,39426.53168727923,42.99224486169789,2.80078125,39343.357109375,,,,,,39500.94921875,39225.3515625,104.30305710155517,70.53723678905226,0.6762719976689978,0.0,0.0,0.0,3.94921875,2.80078125,0.0,0.0,2023-03-17 10:09:00+05:30
2023-03-17 10:10:00+05:30,39261.80078125,39261.80078125,39242.44921875,39253.69921875,39253.69921875,0,39291.380078125,52.41308291910337,39396.206243963206,39186.5539122868,39265.39274110738,39292.538649498936,-27.145908391554258,-28.219854445515747,,1.073946053961489,39332.481971492125,39424.811961224215,41.7840651524374,-7.5,39339.940078125,,,,,,39500.94921875,39225.3515625,104.82616583820345,67.14530646320054,0.6405395630594525,0.0,0.0,0.0,-8.1015625,-7.5,-0.0,-0.0,2023-03-17 10:10:00+05:30
2023-03-17 10:11:00+05:30,39255.94921875,39289.1015625,39255.6015625,39277.80078125,39277.80078125,0,39287.0576171875,49.57513828260093,39386.207893752704,39187.907340622296,39267.30167036009,39291.44695555457,-24.14528519448504,-27.404940595309608,,3.259655400824567,39330.33761109047,39423.34916341353,46.94400346857898,24.1015625,39337.648125,,,,,,39500.94921875,39225.3515625,99.15027656520397,89.89344062770397,0.9066383245899223,0.0,0.0,0.0,21.8515625,24.1015625,0.0,0.0,2023-03-17 10:11:00+05:30
2023-03-17 10:12:00+05:30,39277.1484375,39279.3984375,39256.0,39257.69921875,39257.69921875,0,39282.9826171875,48.39924359149952,39379.7811043705,39186.184130004505,39265.82437011238,39288.94712319868,-23.12275308630342,-26.548503093508373,,3.425750007204954,39327.48904668496,39421.70090525767,43.48234001526844,-20.1015625,39334.042109375,,,,,,39500.94921875,39225.3515625,96.79848718299763,71.51508874549472,0.7388037853349441,0.0,0.0,0.0,-19.44921875,-20.1015625,-0.0,-0.0,2023-03-17 10:12:00+05:30
2023-03-17 10:13:00+05:30,39256.25,39263.0,39235.1484375,39237.8984375,39237.8984375,0,39275.9974609375,43.896552504405584,39363.79056594631,39188.20435592869,39261.5280727874,39285.16573907286,-23.63766628546,-25.966335731898702,,2.3286694464387026,39323.97568946202,39419.87202498147,40.32772992947568,-19.80078125,39329.487109375,,,,,,39500.94921875,39225.3515625,87.7931050088082,49.69408157130965,0.5660362686377693,0.0,0.0,0.0,-18.3515625,-19.80078125,-0.0,0.0,2023-03-17 10:13:00+05:30
2023-03-17 10:14:00+05:30,39237.8515625,39256.25,39222.75,39254.1015625,39254.1015625,0,39268.4974609375,32.08131826019387,39332.66009745788,39204.334824417114,39260.38553274318,39282.86468895635,-22.479156213172246,-25.268899828153412,,2.789743614981166,39321.23552762038,39418.22256764335,43.913576215462754,16.203125,39325.689140625,,,,,,39500.94921875,39225.3515625,64.1626365203847,49.76673808288615,0.7756342441924917,0.0,0.0,0.0,16.25,16.203125,0.0,0.0,2023-03-17 10:14:00+05:30
